member_id,city,age,gender,membership_duration_months,membership_type,monthly_visits,avg_session_minutes,monthly_active_minutes,bmi,membership_renewed
CUST-001601,Kumanovo,18.0,Male,2.0,Monthly,10.0,56.0,618.0,Normal,1
CUST-001602,Veles,27.0,Female,6.0,Monthly,4.0,76.0,305.0,Overweight,1
CUST-001603,,38.0,Male,9.0,Annually,,78.0,,,1
CUST-001604,,28.0,Male,24.0,Quarterly,8.0,94.0,,,1
CUST-001605,Stip,33.0,Male,22.0,Monthly,4.0,59.0,113.0,Normal,0
CUST-001606,Bitola,26.0,Male,32.0,Monthly,5.0,67.0,,Normal,1
CUST-001607,,24.0,Male,29.0,Monthly,5.0,49.0,,Normal,0
CUST-001608,Bitola,27.0,Male,32.0,Monthly,4.0,,91.0,Normal,1
CUST-001609,Bitola,20.0,Male,27.0,Monthly,8.0,59.0,,Normal,1
CUST-001610,Veles,19.0,Female,22.0,Quarterly,6.0,42.0,276.0,Overweight,0
CUST-001611,Bitola,,Female,33.0,Monthly,8.0,,,Normal,1
CUST-001612,Kumanovo,33.0,Male,31.0,Monthly,5.0,,,Overweight,1
CUST-001613,Kumanovo,19.0,Male,,Quarterly,7.0,48.0,,Normal,1
CUST-001614,Skopje,30.0,,,Monthly,7.0,,571.0,Normal,1
CUST-001615,Bitola,24.0,Female,1.0,Monthly,10.0,,734.0,Normal,1
CUST-001616,Veles,27.0,Female,16.0,Monthly,9.0,59.0,,Normal,1
CUST-001617,Tetovo,27.0,Male,16.0,Monthly,6.0,88.0,543.0,Normal,1
CUST-001618,Skopje,30.0,Male,33.0,Monthly,5.0,83.0,,Normal,1
CUST-001619,Stip,25.0,Male,38.0,Monthly,,49.0,462.0,Normal,1
CUST-001620,Ohrid,33.0,,,Monthly,,84.0,472.0,Normal,1
CUST-001621,Skopje,26.0,Female,36.0,Annually,12.0,86.0,1013.0,Normal,1
CUST-001622,Stip,28.0,Male,5.0,Quarterly,8.0,58.0,485.0,Normal,1
CUST-001623,Skopje,20.0,Female,6.0,Monthly,9.0,60.0,482.0,Normal,1
CUST-001624,Tetovo,37.0,Male,17.0,Monthly,,,495.0,Overweight,1
CUST-001625,Stip,27.0,Female,16.0,Monthly,1.0,,30.0,Normal,0
CUST-001626,Tetovo,29.0,Female,1.0,Monthly,9.0,51.0,524.0,Normal,1
CUST-001627,Tetovo,18.0,Male,27.0,Quarterly,5.0,79.0,352.0,Normal,1
CUST-001628,,20.0,Male,28.0,Monthly,7.0,,,Normal,1
CUST-001629,Bitola,32.0,Female,32.0,Annually,4.0,51.0,283.0,Normal,0
CUST-001630,Tetovo,26.0,Male,14.0,Quarterly,9.0,46.0,376.0,Obese,1
CUST-001631,Stip,18.0,Female,19.0,Quarterly,5.0,48.0,,,0
CUST-001632,Skopje,31.0,Male,19.0,Annually,,57.0,564.0,Normal,1
CUST-001633,Stip,21.0,Female,40.0,Quarterly,6.0,,,Overweight,0
CUST-001634,Prilep,33.0,Male,1.0,Annually,,,,,0
CUST-001635,Tetovo,24.0,Male,8.0,Annually,4.0,73.0,246.0,,0
CUST-001636,Bitola,26.0,Male,20.0,Monthly,,62.0,148.0,Normal,0
CUST-001637,Tetovo,32.0,Male,6.0,Monthly,11.0,62.0,722.0,Normal,1
CUST-001638,Bitola,19.0,Male,16.0,Monthly,0.0,75.0,78.0,Overweight,1
CUST-001639,Ohrid,19.0,Female,18.0,Monthly,5.0,72.0,355.0,Normal,1
CUST-001640,Kumanovo,23.0,Male,12.0,Quarterly,7.0,38.0,299.0,Normal,0
CUST-001641,Skopje,29.0,Male,20.0,Monthly,,43.0,396.0,Normal,0
CUST-001642,Prilep,18.0,Male,,Quarterly,8.0,56.0,,Normal,1
CUST-001643,,18.0,Male,,Annually,,65.0,125.0,Normal,1
CUST-001644,Bitola,29.0,,14.0,Monthly,,80.0,,,1
CUST-001645,Ohrid,21.0,Female,18.0,Quarterly,2.0,60.0,89.0,Overweight,0
CUST-001646,Ohrid,22.0,Male,19.0,Monthly,7.0,85.0,644.0,Overweight,1
CUST-001647,Kumanovo,,Female,1.0,Annually,9.0,49.0,425.0,Normal,1
CUST-001648,Stip,,Female,25.0,Quarterly,3.0,,171.0,Normal,1
CUST-001649,,24.0,Female,14.0,Monthly,10.0,55.0,557.0,Normal,1
CUST-001650,Bitola,30.0,,35.0,Quarterly,7.0,47.0,329.0,Normal,1
CUST-001651,Skopje,20.0,Male,27.0,Monthly,14.0,77.0,1084.0,Normal,1
CUST-001652,Skopje,34.0,Male,34.0,Quarterly,8.0,,,Normal,1
CUST-001653,Tetovo,20.0,Female,7.0,Quarterly,3.0,,97.0,Normal,0
CUST-001654,Bitola,20.0,Female,15.0,Monthly,3.0,77.0,222.0,Normal,1
CUST-001655,Bitola,34.0,Male,5.0,Quarterly,,55.0,422.0,Normal,1
CUST-001656,Veles,26.0,Male,11.0,Annually,8.0,76.0,621.0,,1
CUST-001657,,21.0,Female,35.0,Annually,5.0,92.0,448.0,Normal,1
CUST-001658,,24.0,Female,37.0,Quarterly,5.0,,369.0,Normal,1
CUST-001659,,33.0,Male,6.0,Quarterly,4.0,,,Normal,0
CUST-001660,Tetovo,33.0,,14.0,Monthly,6.0,96.0,,,1
CUST-001661,,20.0,Male,19.0,Annually,3.0,66.0,183.0,,0
CUST-001662,Bitola,24.0,Male,27.0,Annually,14.0,59.0,,Normal,1
CUST-001663,Tetovo,25.0,Female,1.0,Monthly,8.0,,489.0,Overweight,1
CUST-001664,Tetovo,19.0,Female,1.0,Monthly,4.0,77.0,270.0,Normal,1
CUST-001665,Prilep,24.0,Female,25.0,Monthly,8.0,59.0,,,1
CUST-001666,Veles,25.0,Male,1.0,Monthly,11.0,,533.0,Normal,1
CUST-001667,Kumanovo,31.0,Male,14.0,Monthly,9.0,85.0,,Normal,1
CUST-001668,Tetovo,32.0,,21.0,Monthly,,55.0,271.0,Normal,0
CUST-001669,Kumanovo,23.0,Male,24.0,Quarterly,6.0,77.0,477.0,Normal,1
CUST-001670,Veles,23.0,Male,18.0,Monthly,8.0,63.0,511.0,Overweight,1
CUST-001671,,28.0,Male,15.0,Monthly,4.0,87.0,341.0,Normal,0
CUST-001672,Ohrid,21.0,,30.0,Monthly,,47.0,63.0,Normal,0
CUST-001673,Veles,28.0,,23.0,Monthly,,,151.0,Normal,0
CUST-001674,Kumanovo,24.0,Male,12.0,Monthly,3.0,72.0,110.0,Overweight,1
CUST-001675,Stip,19.0,Female,20.0,Monthly,8.0,43.0,,,0
CUST-001676,,19.0,Male,24.0,Annually,4.0,61.0,273.0,Normal,1
CUST-001677,Prilep,33.0,Female,40.0,Quarterly,6.0,83.0,569.0,Normal,1
CUST-001678,Stip,24.0,Female,29.0,Monthly,6.0,33.0,338.0,Normal,1
CUST-001679,,34.0,Female,,Monthly,3.0,,172.0,Normal,1
CUST-001680,Stip,21.0,Male,12.0,Annually,5.0,,338.0,Normal,1
CUST-001681,Skopje,26.0,Male,13.0,Quarterly,2.0,59.0,149.0,Normal,1
CUST-001682,Skopje,,Female,17.0,Annually,5.0,46.0,342.0,,1
CUST-001683,Veles,18.0,Female,18.0,Quarterly,,56.0,259.0,Overweight,0
CUST-001684,Ohrid,18.0,Male,7.0,Monthly,,47.0,,Normal,1
CUST-001685,,32.0,Male,,Monthly,11.0,61.0,662.0,Normal,1
CUST-001686,Prilep,20.0,Female,,Annually,,55.0,436.0,Normal,1
CUST-001687,,24.0,Male,16.0,Annually,6.0,52.0,367.0,Normal,1
CUST-001688,Stip,21.0,Female,27.0,Monthly,6.0,66.0,,Overweight,1
CUST-001689,Skopje,26.0,Male,22.0,Monthly,5.0,83.0,,Normal,1
CUST-001690,Veles,19.0,Male,28.0,Monthly,8.0,64.0,546.0,,1
CUST-001691,Stip,23.0,Female,3.0,Annually,10.0,80.0,855.0,Underweight,1
CUST-001692,Kumanovo,27.0,Male,18.0,Monthly,9.0,,691.0,Overweight,1
CUST-001693,Prilep,18.0,Female,19.0,Quarterly,10.0,51.0,,Normal,1
CUST-001694,Bitola,20.0,Male,27.0,Monthly,8.0,64.0,571.0,Normal,1
CUST-001695,Kumanovo,22.0,Male,12.0,Monthly,,53.0,,,1
CUST-001696,Prilep,18.0,Female,1.0,Quarterly,6.0,37.0,,Normal,1
CUST-001697,Bitola,22.0,Male,7.0,Monthly,,65.0,568.0,Normal,1
CUST-001698,Ohrid,25.0,Male,19.0,Annually,5.0,44.0,271.0,,1
CUST-001699,Stip,22.0,Female,20.0,Annually,6.0,67.0,496.0,Normal,1
CUST-001700,,23.0,Female,40.0,Annually,4.0,,,Normal,1
CUST-001701,,,Female,26.0,Monthly,4.0,62.0,267.0,Normal,0
CUST-001702,,21.0,Male,20.0,Quarterly,,36.0,,Overweight,0
CUST-001703,,29.0,Male,,Quarterly,9.0,70.0,696.0,Normal,1
CUST-001704,Stip,33.0,Female,33.0,Quarterly,11.0,54.0,,Normal,1
CUST-001705,Veles,22.0,Male,12.0,Quarterly,3.0,52.0,237.0,Overweight,0
CUST-001706,Stip,27.0,Male,18.0,Quarterly,5.0,,323.0,,0
CUST-001707,,23.0,Female,6.0,Monthly,5.0,55.0,332.0,,1
CUST-001708,Bitola,27.0,,37.0,Monthly,4.0,61.0,,Overweight,1
CUST-001709,,34.0,Male,24.0,Monthly,8.0,57.0,416.0,Underweight,0
CUST-001710,Ohrid,,Male,,Monthly,8.0,,,Normal,1
CUST-001711,Prilep,,Male,18.0,Monthly,,75.0,552.0,Normal,1
CUST-001712,Stip,27.0,,26.0,Monthly,2.0,72.0,42.0,Normal,0
CUST-001713,,32.0,Female,16.0,Annually,,52.0,347.0,Normal,1
CUST-001714,,23.0,Male,13.0,Monthly,6.0,,421.0,Normal,1
CUST-001715,Stip,30.0,Male,12.0,Monthly,,,175.0,Normal,0
CUST-001716,Kumanovo,20.0,Female,24.0,Annually,5.0,48.0,261.0,Normal,1
CUST-001717,Prilep,18.0,Male,15.0,Annually,4.0,58.0,228.0,Overweight,1
CUST-001718,Prilep,25.0,Female,,Annually,,75.0,,Normal,1
CUST-001719,Tetovo,18.0,Female,3.0,Monthly,6.0,42.0,,Normal,0
CUST-001720,Skopje,23.0,,20.0,Annually,2.0,73.0,,Normal,0
CUST-001721,Kumanovo,32.0,Male,17.0,Quarterly,,59.0,,Normal,1
CUST-001722,Kumanovo,18.0,Female,16.0,Annually,,53.0,,,0
CUST-001723,Kumanovo,18.0,Male,22.0,Annually,6.0,76.0,402.0,Overweight,1
CUST-001724,,18.0,Female,28.0,Monthly,5.0,47.0,246.0,Normal,1
CUST-001725,,24.0,Female,28.0,Annually,3.0,,273.0,Normal,0
CUST-001726,Stip,,,26.0,Monthly,6.0,,381.0,Normal,0
CUST-001727,Tetovo,33.0,Female,17.0,Monthly,,,325.0,Overweight,1
CUST-001728,,30.0,Female,13.0,Annually,9.0,83.0,710.0,Underweight,1
CUST-001729,Skopje,27.0,,7.0,Monthly,4.0,62.0,,Normal,1
CUST-001730,Veles,25.0,Male,12.0,Monthly,4.0,,406.0,,1
CUST-001731,Stip,27.0,Female,20.0,Quarterly,9.0,,168.0,Overweight,1
CUST-001732,Kumanovo,19.0,Female,10.0,Quarterly,6.0,53.0,360.0,Normal,1
CUST-001733,Veles,30.0,Male,21.0,Annually,6.0,65.0,,,1
CUST-001734,Veles,18.0,Female,,Annually,4.0,76.0,338.0,Normal,1
CUST-001735,Veles,30.0,Female,1.0,Quarterly,4.0,71.0,402.0,Normal,1
CUST-001736,,32.0,Male,29.0,Monthly,6.0,70.0,476.0,Normal,1
CUST-001737,Skopje,26.0,Male,14.0,Monthly,8.0,75.0,623.0,Overweight,1
CUST-001738,Skopje,23.0,Male,9.0,Annually,9.0,67.0,,Normal,1
CUST-001739,Bitola,27.0,Male,6.0,Monthly,7.0,30.0,234.0,Normal,1
CUST-001740,Prilep,18.0,Male,25.0,Quarterly,13.0,81.0,1093.0,Overweight,1
CUST-001741,Kumanovo,26.0,Male,36.0,Monthly,,47.0,,Normal,1
CUST-001742,Prilep,,Male,15.0,Quarterly,2.0,64.0,83.0,Normal,0
CUST-001743,Skopje,24.0,Male,17.0,Monthly,4.0,62.0,175.0,Normal,0
CUST-001744,Bitola,29.0,Female,32.0,Monthly,11.0,60.0,,Normal,1
CUST-001745,Stip,24.0,,1.0,Quarterly,,43.0,,Normal,0
CUST-001746,Stip,18.0,Female,43.0,Quarterly,5.0,,121.0,Normal,0
CUST-001747,Prilep,24.0,Female,49.0,Monthly,6.0,44.0,118.0,Normal,0
CUST-001748,Veles,25.0,Female,1.0,Quarterly,3.0,,265.0,Normal,0
CUST-001749,Kumanovo,25.0,Female,18.0,Monthly,6.0,38.0,297.0,Normal,1
CUST-001750,Stip,25.0,Female,11.0,Monthly,,46.0,372.0,,1
CUST-001751,Stip,31.0,,16.0,Monthly,11.0,66.0,835.0,Normal,1
CUST-001752,Kumanovo,18.0,Female,14.0,Quarterly,6.0,44.0,344.0,Overweight,1
CUST-001753,Prilep,26.0,Male,29.0,Annually,5.0,51.0,,,1
CUST-001754,Kumanovo,32.0,Female,18.0,Quarterly,3.0,61.0,176.0,Overweight,0
CUST-001755,Ohrid,18.0,Female,9.0,Annually,8.0,,491.0,,1
CUST-001756,Ohrid,26.0,Male,17.0,Quarterly,8.0,44.0,385.0,Normal,1
CUST-001757,Tetovo,21.0,,26.0,Annually,8.0,62.0,487.0,Normal,1
CUST-001758,Tetovo,22.0,Female,5.0,Annually,7.0,65.0,,Underweight,1
CUST-001759,Tetovo,19.0,Male,1.0,Monthly,6.0,40.0,277.0,,1
CUST-001760,Prilep,23.0,Male,43.0,Monthly,9.0,63.0,553.0,Overweight,1
CUST-001761,Prilep,36.0,Male,,Monthly,,49.0,,Obese,1
CUST-001762,Skopje,18.0,Male,18.0,Quarterly,9.0,,535.0,Normal,1
CUST-001763,Tetovo,18.0,,15.0,Quarterly,13.0,70.0,911.0,Normal,1
CUST-001764,Tetovo,18.0,Female,26.0,Monthly,9.0,57.0,454.0,,1
CUST-001765,Stip,35.0,Male,41.0,Annually,3.0,73.0,202.0,Overweight,1
CUST-001766,Tetovo,22.0,Male,26.0,Annually,3.0,71.0,342.0,Normal,1
CUST-001767,Prilep,24.0,Male,1.0,Monthly,4.0,73.0,237.0,Obese,0
CUST-001768,Skopje,22.0,Male,3.0,Monthly,5.0,66.0,356.0,Normal,0
CUST-001769,Bitola,19.0,Female,15.0,Monthly,,76.0,352.0,Normal,0
CUST-001770,Ohrid,23.0,Female,16.0,Monthly,9.0,65.0,452.0,Normal,1
CUST-001771,Prilep,39.0,Male,1.0,Monthly,,34.0,305.0,Overweight,0
CUST-001772,Ohrid,33.0,Female,29.0,Quarterly,7.0,48.0,302.0,,0
CUST-001773,,19.0,Male,6.0,Monthly,4.0,,243.0,Normal,0
CUST-001774,Veles,28.0,Female,37.0,Quarterly,8.0,58.0,523.0,Normal,1
CUST-001775,,20.0,Female,41.0,Monthly,8.0,65.0,,,1
CUST-001776,,18.0,Female,17.0,Monthly,5.0,47.0,254.0,Overweight,1
CUST-001777,Bitola,31.0,Female,25.0,Monthly,5.0,90.0,397.0,Normal,1
CUST-001778,Ohrid,31.0,Female,5.0,Quarterly,7.0,,448.0,Overweight,1
CUST-001779,Kumanovo,31.0,Male,27.0,Quarterly,5.0,59.0,283.0,Normal,1
CUST-001780,Skopje,,Male,14.0,Annually,7.0,49.0,223.0,Normal,1
CUST-001781,Ohrid,23.0,Male,6.0,Monthly,7.0,44.0,,Underweight,0
CUST-001782,Skopje,29.0,Female,16.0,Annually,4.0,58.0,299.0,Normal,1
CUST-001783,Stip,27.0,Female,14.0,Monthly,8.0,60.0,,,1
CUST-001784,Kumanovo,22.0,Female,16.0,Monthly,6.0,58.0,478.0,Normal,1
CUST-001785,Bitola,18.0,Female,31.0,Annually,4.0,84.0,382.0,,1
CUST-001786,Bitola,25.0,Male,10.0,Quarterly,10.0,58.0,610.0,Normal,1
CUST-001787,Skopje,31.0,,40.0,Monthly,7.0,58.0,471.0,Normal,1
CUST-001788,Prilep,18.0,Female,4.0,Quarterly,6.0,72.0,378.0,Overweight,0
CUST-001789,Veles,28.0,Male,39.0,Quarterly,9.0,,412.0,Normal,1
CUST-001790,,26.0,,7.0,Annually,7.0,68.0,447.0,,0
CUST-001791,Stip,29.0,Male,19.0,Quarterly,3.0,40.0,196.0,Normal,0
CUST-001792,Ohrid,30.0,Male,14.0,Monthly,9.0,40.0,320.0,Normal,0
CUST-001793,Ohrid,20.0,Female,15.0,Quarterly,3.0,61.0,210.0,Overweight,0
CUST-001794,Prilep,18.0,Female,29.0,Monthly,1.0,56.0,90.0,Overweight,0
CUST-001795,Bitola,21.0,,37.0,Monthly,10.0,47.0,484.0,Normal,1
CUST-001796,Stip,30.0,Male,34.0,Quarterly,9.0,61.0,472.0,Overweight,0
CUST-001797,Bitola,21.0,Female,15.0,Annually,9.0,63.0,,,1
CUST-001798,Prilep,20.0,Female,22.0,Monthly,2.0,49.0,72.0,Overweight,0
CUST-001799,Tetovo,18.0,Male,10.0,Annually,9.0,52.0,570.0,Normal,1
CUST-001800,Skopje,35.0,Female,8.0,Quarterly,11.0,63.0,761.0,Normal,1
CUST-001801,Prilep,29.0,Male,6.0,Annually,7.0,44.0,,,1
CUST-001802,Prilep,29.0,Male,14.0,Monthly,,,405.0,Normal,1
CUST-001803,Ohrid,,Male,22.0,Monthly,6.0,68.0,428.0,Normal,0
CUST-001804,Bitola,28.0,Male,1.0,Monthly,4.0,59.0,135.0,Overweight,0
CUST-001805,Skopje,23.0,Female,19.0,Monthly,1.0,52.0,47.0,Normal,1
CUST-001806,Skopje,24.0,Male,38.0,Monthly,5.0,46.0,328.0,,1
CUST-001807,Prilep,22.0,Male,33.0,Monthly,12.0,44.0,478.0,Normal,1
CUST-001808,Skopje,40.0,Male,12.0,Monthly,5.0,58.0,285.0,Normal,1
CUST-001809,Stip,28.0,Male,3.0,Monthly,9.0,90.0,728.0,Normal,1
CUST-001810,Bitola,22.0,Male,25.0,Annually,6.0,68.0,335.0,,1
CUST-001811,Kumanovo,27.0,Male,,Annually,9.0,40.0,309.0,Normal,0
CUST-001812,,18.0,Female,33.0,Monthly,,,,Overweight,1
CUST-001813,Prilep,34.0,Male,17.0,Monthly,,48.0,298.0,Normal,1
CUST-001814,Stip,21.0,Female,41.0,Monthly,6.0,59.0,458.0,,1
CUST-001815,Skopje,28.0,,1.0,Monthly,3.0,51.0,,Normal,1
CUST-001816,,31.0,Female,31.0,Annually,5.0,90.0,,Normal,1
CUST-001817,Ohrid,27.0,,18.0,Monthly,8.0,,401.0,Overweight,1
CUST-001818,Bitola,25.0,Male,16.0,Monthly,2.0,,61.0,Normal,0
CUST-001819,Ohrid,25.0,Male,3.0,Monthly,7.0,,293.0,Normal,0
CUST-001820,,24.0,Female,27.0,Quarterly,2.0,71.0,187.0,Overweight,1
CUST-001821,Veles,21.0,Male,28.0,Quarterly,9.0,64.0,,Normal,1
CUST-001822,Ohrid,22.0,Female,41.0,Monthly,5.0,78.0,431.0,Normal,1
CUST-001823,Stip,33.0,Male,32.0,Monthly,7.0,70.0,590.0,Normal,1
CUST-001824,Veles,24.0,Male,12.0,Monthly,2.0,49.0,10.0,,0
CUST-001825,Stip,,,7.0,Quarterly,5.0,103.0,493.0,Normal,1
CUST-001826,Skopje,21.0,Female,3.0,Monthly,5.0,68.0,,Overweight,1
CUST-001827,Stip,31.0,Male,37.0,Annually,3.0,51.0,121.0,Normal,1
CUST-001828,Tetovo,29.0,Female,10.0,Quarterly,,63.0,215.0,Normal,1
CUST-001829,Stip,28.0,Female,37.0,Monthly,3.0,69.0,177.0,Overweight,0
CUST-001830,Ohrid,23.0,Male,26.0,Quarterly,2.0,68.0,135.0,Normal,1
CUST-001831,Stip,28.0,Male,23.0,Monthly,7.0,67.0,478.0,Underweight,1
CUST-001832,Tetovo,21.0,Male,16.0,Monthly,4.0,74.0,353.0,Overweight,0
CUST-001833,Skopje,23.0,Male,27.0,Monthly,,,,Normal,1
CUST-001834,Prilep,,Female,19.0,Quarterly,5.0,,302.0,,0
CUST-001835,Bitola,30.0,Male,15.0,Quarterly,5.0,91.0,419.0,Normal,0
CUST-001836,Stip,19.0,Male,28.0,Annually,9.0,89.0,,Overweight,1
CUST-001837,,,Female,,Monthly,6.0,72.0,,Normal,1
CUST-001838,Bitola,25.0,Female,,Monthly,7.0,,447.0,Normal,0
CUST-001839,Tetovo,35.0,Female,27.0,Quarterly,8.0,60.0,531.0,Normal,1
CUST-001840,Prilep,18.0,Female,19.0,Monthly,7.0,,472.0,Overweight,1
CUST-001841,Skopje,26.0,Male,25.0,Monthly,6.0,57.0,359.0,,0
CUST-001842,Veles,18.0,Female,14.0,Annually,9.0,,315.0,Overweight,1
CUST-001843,Veles,21.0,Male,5.0,Monthly,7.0,82.0,656.0,Overweight,1
CUST-001844,,22.0,Male,40.0,Annually,7.0,77.0,492.0,,1
CUST-001845,Tetovo,22.0,,38.0,Monthly,5.0,34.0,,Normal,1
CUST-001846,Prilep,21.0,,30.0,Monthly,6.0,73.0,,Normal,1
CUST-001847,Tetovo,25.0,Female,15.0,Monthly,8.0,59.0,,Overweight,1
CUST-001848,Tetovo,21.0,Male,16.0,Annually,3.0,57.0,201.0,Underweight,1
CUST-001849,Bitola,,Female,36.0,Monthly,6.0,,,Normal,1
CUST-001850,Skopje,29.0,Female,15.0,Monthly,5.0,33.0,84.0,Normal,0
CUST-001851,Ohrid,29.0,Male,,Monthly,6.0,,315.0,Normal,1
CUST-001852,Prilep,,,42.0,Annually,8.0,61.0,427.0,Normal,1
CUST-001853,Bitola,18.0,Male,19.0,Annually,4.0,61.0,269.0,,1
CUST-001854,Skopje,26.0,Female,41.0,Quarterly,7.0,39.0,250.0,Normal,0
CUST-001855,Veles,29.0,Male,3.0,Monthly,,66.0,269.0,Overweight,0
CUST-001856,Ohrid,18.0,Male,26.0,Quarterly,3.0,75.0,,Overweight,0
CUST-001857,Tetovo,,Male,44.0,Monthly,,66.0,298.0,Underweight,1
CUST-001858,Tetovo,24.0,Male,20.0,Monthly,6.0,56.0,389.0,Normal,1
CUST-001859,Kumanovo,36.0,Female,16.0,Monthly,1.0,100.0,,Overweight,0
CUST-001860,Kumanovo,36.0,Female,5.0,Quarterly,7.0,46.0,278.0,Normal,0
CUST-001861,Ohrid,18.0,Male,32.0,Monthly,5.0,71.0,276.0,Overweight,0
CUST-001862,,39.0,Female,10.0,Monthly,6.0,63.0,,Normal,1
CUST-001863,,19.0,Female,,Quarterly,6.0,90.0,,Normal,1
CUST-001864,Veles,30.0,Female,,Monthly,3.0,,269.0,Normal,0
CUST-001865,Prilep,30.0,Female,38.0,Quarterly,7.0,69.0,,Normal,1
CUST-001866,Skopje,19.0,Male,33.0,Quarterly,4.0,67.0,234.0,Normal,1
CUST-001867,Veles,27.0,Male,19.0,Monthly,5.0,,115.0,Normal,0
CUST-001868,Skopje,,Female,6.0,Monthly,10.0,,,Overweight,0
CUST-001869,Veles,28.0,Female,38.0,Monthly,2.0,55.0,,Overweight,1
CUST-001870,Skopje,26.0,Female,15.0,Monthly,10.0,74.0,,,1
CUST-001871,Bitola,32.0,Female,6.0,Quarterly,,63.0,,Normal,0
CUST-001872,Tetovo,25.0,,1.0,Quarterly,9.0,,537.0,Normal,1
CUST-001873,Stip,23.0,Female,12.0,Monthly,3.0,80.0,181.0,Normal,0
CUST-001874,Prilep,31.0,Male,2.0,Monthly,5.0,30.0,77.0,,0
CUST-001875,Skopje,28.0,Male,12.0,Quarterly,,40.0,244.0,Normal,1
CUST-001876,Bitola,29.0,Male,28.0,Monthly,4.0,30.0,157.0,,1
CUST-001877,Stip,21.0,Male,15.0,Annually,12.0,,929.0,Obese,1
CUST-001878,Kumanovo,18.0,Female,24.0,Quarterly,9.0,58.0,456.0,Overweight,0
CUST-001879,,21.0,Male,11.0,Annually,,74.0,,Normal,1
CUST-001880,Prilep,,Female,20.0,Monthly,4.0,58.0,,Normal,1
CUST-001881,Ohrid,29.0,Female,43.0,Annually,9.0,75.0,711.0,Overweight,1
CUST-001882,Bitola,30.0,Female,15.0,Monthly,,58.0,644.0,Normal,1
CUST-001883,Veles,24.0,Female,24.0,Monthly,,66.0,456.0,Normal,1
CUST-001884,Tetovo,33.0,Male,1.0,Monthly,,63.0,313.0,Normal,1
CUST-001885,Bitola,33.0,Male,38.0,Monthly,8.0,65.0,587.0,,1
CUST-001886,Kumanovo,26.0,Male,14.0,Annually,7.0,85.0,533.0,Normal,1
CUST-001887,Prilep,20.0,Male,32.0,Quarterly,,35.0,351.0,Normal,1
CUST-001888,Skopje,34.0,Female,18.0,Quarterly,11.0,,576.0,Overweight,1
CUST-001889,Prilep,24.0,Male,27.0,Quarterly,4.0,62.0,,Overweight,0
CUST-001890,Bitola,25.0,Male,28.0,Quarterly,5.0,60.0,381.0,Normal,1
CUST-001891,Bitola,22.0,,14.0,Quarterly,12.0,54.0,605.0,Normal,1
CUST-001892,Stip,19.0,Female,,Annually,2.0,51.0,,Normal,1
CUST-001893,Kumanovo,18.0,Female,10.0,Quarterly,7.0,82.0,512.0,Overweight,1
CUST-001894,Bitola,28.0,Male,,Quarterly,,,315.0,Normal,1
CUST-001895,Veles,20.0,Female,15.0,Monthly,4.0,96.0,493.0,Normal,1
CUST-001896,Tetovo,43.0,Female,24.0,Annually,6.0,67.0,494.0,Overweight,1
CUST-001897,Veles,18.0,Female,14.0,Monthly,4.0,,225.0,Normal,0
CUST-001898,,18.0,Male,20.0,Monthly,3.0,,262.0,Overweight,0
CUST-001899,Ohrid,28.0,Female,7.0,Annually,,61.0,667.0,Overweight,1
CUST-001900,Tetovo,34.0,Male,22.0,Monthly,5.0,80.0,,Normal,1
CUST-001901,Tetovo,25.0,Male,20.0,Monthly,9.0,42.0,353.0,Normal,1
CUST-001902,Kumanovo,28.0,Female,,Monthly,,32.0,,Normal,0
CUST-001903,Bitola,18.0,Female,19.0,Monthly,8.0,65.0,492.0,Normal,1
CUST-001904,Ohrid,20.0,Male,21.0,Monthly,8.0,72.0,555.0,Normal,1
CUST-001905,,18.0,Female,12.0,Annually,4.0,,228.0,Overweight,1
CUST-001906,Ohrid,18.0,Male,18.0,Quarterly,9.0,70.0,641.0,Normal,1
CUST-001907,Bitola,,,7.0,Annually,5.0,67.0,311.0,Normal,1
CUST-001908,Skopje,18.0,Female,48.0,Quarterly,5.0,37.0,214.0,Underweight,1
CUST-001909,Stip,18.0,Female,32.0,Annually,9.0,,547.0,Normal,1
CUST-001910,Skopje,21.0,Female,23.0,Monthly,,79.0,521.0,Normal,1
CUST-001911,Stip,20.0,Female,34.0,Quarterly,5.0,62.0,,Overweight,1
CUST-001912,Skopje,27.0,Female,1.0,Monthly,5.0,40.0,,Overweight,0
CUST-001913,Veles,26.0,Female,1.0,Monthly,6.0,54.0,457.0,Normal,1
CUST-001914,Ohrid,30.0,Female,15.0,Monthly,3.0,68.0,271.0,Normal,1
CUST-001915,,29.0,Male,3.0,Monthly,6.0,86.0,644.0,Normal,1
CUST-001916,,31.0,Female,17.0,Quarterly,6.0,30.0,176.0,Normal,1
CUST-001917,,24.0,Male,22.0,Quarterly,7.0,65.0,355.0,,1
CUST-001918,Prilep,26.0,Female,31.0,Monthly,,,,Normal,1
CUST-001919,Tetovo,28.0,Male,6.0,Monthly,1.0,67.0,30.0,Normal,0
CUST-001920,Prilep,25.0,Male,24.0,Monthly,1.0,68.0,10.0,Underweight,0
CUST-001921,Tetovo,22.0,Female,20.0,Annually,6.0,56.0,204.0,Overweight,0
CUST-001922,,23.0,Male,24.0,Monthly,5.0,69.0,406.0,Normal,1
CUST-001923,Prilep,,Male,13.0,Annually,10.0,77.0,658.0,Overweight,1
